quiz_id,question_id,question,choice_a,choice_b,choice_c,choice_d,correct,topic
php-questions-answers-mcqs,5,Which one of the following keyword is used to implement an interface?,a) interface,b) get,c) inherit,d) implements,d,Object Advanced Features – 2
php-questions-answers-mcqs,6,Which version of PHP introduced the concept called late static binding?,a) PHP 4,b) PHP 5,c) PHP 5.1,d) PHP 5.3,d,Object Advanced Features – 2
php-questions-answers-mcqs,7,"Which one of the following methods in the exception class, is used to get a nested exception object?",a) getPrevious(),b) getCode(),c) getFile(),d) getLine(),a,Object Advanced Features – 2
php-questions-answers-mcqs,8,Which one of the following keyword is used in conjunction with an Exception object?,a) throws,b) exception,c) throw,d) final,c,Object Advanced Features – 2
php-questions-answers-mcqs,9,Which keyword is used to put a stop on inheritance?,a) stop,b) end,c) break,d) final,d,Object Advanced Features – 2
php-questions-answers-mcqs,10,"PHP provides built-in interceptor methods, which can intercept messages sent to undefined methods and properties. This is also known as _________",a) overloading,b) overriding,c) overbending,d) overbinding,a,Object Advanced Features – 2
php-questions-answers-object-advanced-features-3,1,Which one of the following method is invoked when a value is assigned to an undefined property?,a) __get(),b) __set(),c) __isset(),d) __call(),b,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,2,Which one of the following method is invoked when an undefined method is called by client code?,a) __get(),b) __isset(),c) __unset(),d) __call(),d,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,3,"Which method introduced in PHP 5, is invoked just before an object is a garbage collected?",a) __collect(),b) __garbage(),c) __destruct(),d) __destructor(),c,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,4,Which one of the following PHP statements is true? class CopyMe { } $first = new CopyMe ( ) ; $second = $first ;,a) In PHP 4: $second and $first are 2 distinct objects,b) In PHP 5: $second and $first are 2 distinct objects,c) In PHP 4: $second and $first refer to one object,d) None of the mentioned,a,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,5,Which keyword must be added before $first variable on the third line of the above question to make $second and $first as distinct objects in PHP 5?,a) copy,b) clone,c) cut,d) Can’t add any word to make them distinct,b,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,6,What will be the output of the following PHP code? (Before the version PHP 5.2) class StringThing { } $st = new StringThing ( ) ; print $st ;,a) Object Not Found,b) Object id #1,c) PHP Catchable fatal error,d) Cannot initialize object,b,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,7,"What will be the output of the following PHP code? class Person { function getName ( ) { return ""Bob"" ; } function getAge ( ) { return 44 ; } function __toString ( ) { $desc = $this -> getName ( ) ; $desc .= "" (age "" $this -> getAge ( ) "")"" ; return $desc ; } } $person = new Person ( ) ; print $person ;",a) Object Not Found,b) PHP Catchable fatal error,c) BOB (age 44),d) BOB,c,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,8,__clone() is run on the ___ object.,a) original,b) pseudo,c) external,d) copied,d,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,9,Which method is invoked when an undefined property is accessed?,a) __get(),b) __isset(),c) __unset(),d) __undefined(),a,Object Advanced Features – 3
php-questions-answers-object-advanced-features-3,10,What will be the output of the following PHP code? class Checkout { final function totalize ( ) { // calculate bill } } class IllegalCheckout extends Checkout { final function totalize ( ) { // change bill calculation } },a) PHP Fatal error: Class IllegalCheckout may not inherit from final class,b) Value of the bill calculated,c) PHP Fatal error: Cannot find object,d) PHP Fatal error: Cannot override final method,d,Object Advanced Features – 3
php-questions-answers-object-tools-1,1,A package is a set of related _________,a) Objects,b) Classes,c) Programs,d) Functions,b,Object Tools
php-questions-answers-object-tools-1,2,"Till which version of PHP, developers were forced to name their files in a global context?",a) PHP 4,b) PHP 5,c) PHP 5.2,d) PHP 5.3,d,Object Tools
php-questions-answers-object-tools-1,3,Which of the following can you place inside a namespace? i) classes ii) functions iii) variables,a) i),b) ii),c) iii),"d) i), ii) & iii)",d,Object Tools
php-questions-answers-object-tools-1,4,Which one of the following is the correct way of declaring a namespace?,a) namespace my;,b) namespace my();,c) my namespace;,d) namespace(my);,a,Object Tools
php-questions-answers-object-tools-1,5,Which symbol is used to declare nested namespaces?,a) /,b) \,,d) |,b,Object Tools
php-questions-answers-object-tools-1,6,Output: namespace main ; com\getinstance\util\Debug :: helloWorld ( ) PHP Fatal error : Class 'main\com\getinstance\util\Debug' not found in ... Using which one of the following PHP lines will the error be removed?,a) \\com\getinstance\util\Debug::helloWorld();,b) getinstance\util\Debug::helloWorld();,c) main.com\getinstance\util\Debug::helloWorld();,d) \com\getinstance\util\Debug::helloWorld();,d,Object Tools
php-questions-answers-object-tools-1,7,Which keyword can be used to fix the following PHP error? namespace main ; com\getinstance\util\Debug :: helloWorld ( ) PHP Fatal error : Class 'main\com\getinstance\util\Debug' not found in ...,a) fix,b) join,c) use,d) namespace,c,Object Tools
php-questions-answers-object-tools-2,1,Which function was introduced to help automate the inclusion of class files?,a) __load(),b) __preload(),c) __autoload(),d) __inload(),c,Object Tools – 2
php-questions-answers-object-tools-2,2,How many times can you define _________ autoload in a process?,a) once,b) twice,c) thrice,d) as many times as needed,a,Object Tools – 2
php-questions-answers-object-tools-2,3,Which one of the following functions will you use to check that the class exists before you work with it?,a) class_exist(),b) class_exists(),c) exist(),d) exists_class(),b,Object Tools – 2
php-questions-answers-object-tools-2,4,Which one of the following will you use to check the class of an object?,a) class(),b) _class(),c) class_check(),d) get_class(),d,Object Tools – 2
php-questions-answers-object-tools-2,5,"PHP 4 did not support instanceof. Instead, which function did it provide?",a) is(),b) get_class(),c) is_a(),d) is_the(),c,Object Tools – 2
php-questions-answers-object-tools-2,6,You use the get_class_methods() function to return the names of all the methods in the class. Which function will you use to print it on the screen?,a) printf(),b) print_ar,c) print_r,d) echo,c,Object Tools – 2
php-questions-answers-object-tools-2,7,If you call a method and it doesn’t exist it’ll cause a problem. To check the method which function will you use?,a) _method(),b) methodexists(),c) is_callable(),d) is_method(),c,Object Tools – 2
php-questions-answers-object-tools-2,8,What will be the output if a protected method is given as the argument to the function method_exist()?,a) Method does not exist,b) False,c) Error,d) True,d,Object Tools – 2
php-questions-answers-object-tools-2,9,Which one of the following function should I use to find the parent class of a class?,a) get_parent_class(),b) parent_class(),c) class_parent(),d) get_class_parent(),a,Object Tools – 2
php-questions-answers-object-tools-2,10,Which class accepts a class name or an object reference and returns an array of interface name?,a) class_implements(),b) is_subclass(),c) is_subclass_of(),d) class_interface(),a,Object Tools – 2
php-questions-answers-object-and-design-1,1,Object-oriented code tries to minimize dependencies by moving responsibility for handling tasks away from ___ and toward the objects in the system.,a) server code,b) client code,c) machine code,d) procedural code,b,Object and Design
php-questions-answers-object-and-design-1,2,Placing a static method for generating ________ objects in the ____________ class is convenient.,a) child parent,b) parent child,c) final static,d) static final,a,Object and Design
php-questions-answers-object-and-design-1,3,The extent to which proximate procedures are related to one another is known as ________,a) Coupling,b) Balancing,c) Cohesion,d) Co-relation,c,Object and Design
php-questions-answers-object-and-design-1,4,______ occurs when discrete parts of a system’s code are tightly bound up with one another so that a change in one part necessitates changes in the others.,a) Loose Coupling,b) Tight Coupling,c) Co-relation,d) Balancing,b,Object and Design
php-questions-answers-object-and-design-1,5,________ code makes change easier because the impact of altering an implementation will be localized to the component being altered.,a) Orthogonal,b) Cohesion,c) Coupling,d) Balancing,a,Object and Design
php-questions-answers-object-and-design-1,6,Polymorphism is also known as______,a) switch,b) overact,c) encapsulation,d) class switching,d,Object and Design
php-questions-answers-object-and-design-1,7,Which one of the following is known as the key to object-oriented programming?,a) Polymorphism,b) Encapsulation,c) Data Abstraction,d) Orthogonality,b,Object and Design
php-questions-answers-object-and-design-1,8,Which one among the following means tight coupling?,a) Code Duplication,b) Inheritance,c) Encapsulation,d) Polymorphism,a,Object and Design
php-questions-answers-object-and-design-1,9,UML stands for?,a) unified mailing language,b) unified modeling logo,c) undefined modeling language,d) unified modeling language,d,Object and Design
php-questions-answers-object-and-design-1,10,"In a class diagram the class is divided into three sections, what is displayed in the first section?",a) Class Attributes,b) Class Declaration,c) Class Name,d) Class Functions,c,Object and Design
php-technical-questions-answers,1,________ are used in class diagrams to describe the way in which specific elements should be used.,a) Attributes,b) Constraints,c) Constants,d) Class Names,b,Object and Design-2
php-technical-questions-answers,2,Which one of the following is displayed below the class name in the class diagrams?,a) Functions,b) Methods,c) Attributes,d) Constraints,c,Object and Design-2
php-technical-questions-answers,3,+ is the visibility code for?,a) Public,b) Private,c) Protected,d) Friendly,a,Object and Design-2
php-technical-questions-answers,4,Which relationship is illustrated by a line that begins with an unfilled diamond?,a) Composition,b) Abstraction,c) Aggregation,d) Inheritance,c,Object and Design-2
php-technical-questions-answers,5,If the diamond is filled it depicts which relationship?,a) Strong Aggregation,b) Composition,c) Abstraction,d) Inheritance,b,Object and Design-2
php-technical-questions-answers,6,Which one of the following statements is true about sequence diagrams?,a) A sequence diagram is class based,b) A sequence diagram presents the participants of a system from right to left,c) The vertical broken lines represent the lifetime of the class in the system,d) A sequence diagram is object based,d,Object and Design-2
php-technical-questions-answers,7,A bidirectional relationship in class diagrams is described by________,a) double-headed arrow,b) visibility symbols,c) single-headed arrow,d) double diamond,a,Object and Design-2
php-technical-questions-answers,8,# is the visibility code for?,a) Private,b) Friendly,c) Protected,d) Static,c,Object and Design-2
php-technical-questions-answers,9,Which one of the following is displayed in the third section of the class diagram?,a) Operations,b) Inheritance,c) Abstraction,d) Coupling,a,Object and Design-2
php-technical-questions-answers,10,Inheritance in class diagrams is depicted by________,a) single-headed empty arrow,b) single-headed filled arrow,c) double-headed empty arrow,d) double-headed filled arrow,a,Object and Design-2
php-coding-questions-answers-syntax-1,1,"What will be the output of the following PHP code? <?php ""Hello World"" ?>",a) Error,b) Hello World,c) Nothing,d) Missing semicolon error,c,Syntax
php-coding-questions-answers-syntax-1,2,"What will be the output of the following PHP code? <?php print_r ""Hello world"" ?>",a) Error,b) Hello World,c) Nothing,d) Missing semicolon error,a,Syntax
php-coding-questions-answers-syntax-1,3,What will be the output of the following PHP code? <?php echo 'Hello World' ; < html > Hello world </ html > ?>,a) Hello world,b) Hello World Hello World,c) Hello world,d) Syntax Error,d,Syntax
php-coding-questions-answers-syntax-1,4,"What will be the output of the following PHP code? <?php Echo ""Hello World1"" ; echo "" Hello world2"" ; ECHO "" Hello world3"" ; ?>",a) Hello world1 Hello world2 Hello World3,b) Hello world1,c) Error,d) Hello world1 Hello world3,a,Syntax
php-coding-questions-answers-syntax-1,5,"What will be the output of the following PHP code? <?php $color = ""red"" ; echo "" $color "" ; echo "" $COLOR "" ; echo "" $Color "" ; ?>",a) redredred,b) redred,c) red,d) Error,c,Syntax
php-coding-questions-answers-syntax-1,6,"What will be the output of the following PHP code? <?php # echo ""Hello world""; echo ""# Hello world"" ; ?>",a) # Hello world,b) Hello world# Hello world,c) Hello world,d) Error,a,Syntax
php-coding-questions-answers-syntax-1,7,"What will be the output of the following PHP code? <?php echo ""<i>Hello World</i>"" ?>",a) Hello world,b) Hello world in italics,c) Nothing,d) Error,b,Syntax
php-coding-questions-answers-syntax-1,8,"What will be the output of the following PHP code? <?php echo ""echo "" Hello World """" ; ?>",a) Hello world,b) echo “Hello world”,c) echo Hello world,d) Error,d,Syntax
php-coding-questions-answers-syntax-1,9,"What will be the output of the following PHP code? <?php <?php echo ""Hello world"" ; ?> ?>",a) HELLO WORLD,b) Hello world,c) Nothing,d) Error,d,Syntax
php-coding-questions-answers-syntax-1,10,"What will be the output of the following PHP code? <?php $color = red ; echo "" \$ color"" ; ?>",a) red,b) $color,c) \red,d) Error,b,Syntax
php-coding-questions-answers-syntax-2,1,"What will be the output of the following PHP code? <?php /* echo ""Hello world""; */ ?>",a) Hello world,b) Nothing,c) Error,d) /*,b,Syntax – 2
php-coding-questions-answers-syntax-2,2,"What will be the output of the following PHP code? <?php $color = red ; echo "" $color "" red ; ?>",a) red red,b) red,c) error,d) nothing,c,Syntax – 2
php-coding-questions-answers-syntax-2,3,"What will be the output of the following PHP code? <?php $color1 = red ; $color2 = green ; echo "" $color1 "" "" $color2 "" ; ?>",a) red green,b) red,c) green,d) error,d,Syntax – 2
php-coding-questions-answers-syntax-2,4,"What will be the output of the following PHP code? <?php $color = ""red"" ; $color = ""green"" ; echo "" $color "" ; ?>",a) red,b) green,c) red green,d) error,b,Syntax – 2
php-coding-questions-answers-syntax-2,5,"What will be the output of the following PHP code? <?php $color1 = ""red"" ; $color2 = ""green"" ; echo "" $color1 "" "" $color2 "" ; ?>",a) red,b) green,c) red green,d) redgreen,d,Syntax – 2
php-coding-questions-answers-syntax-2,6,"What will be the output of the following PHP code? <?php $color1 = ""red"" ; $color2 = ""green"" ; echo "" $color1 "" + "" $color2 "" ; ?>",a) redgreen,b) red green,c) 0,d) error,c,Syntax – 2
php-coding-questions-answers-syntax-2,7,"What will be the output of the following PHP code? <?php $color1 = ""red"" ; $color2 = ""red"" ; echo "" $color1 "" + "" $color2 "" ; ?>",a) redgreen,b) red green,c) 0,d) 1,c,Syntax – 2
php-coding-questions-answers-syntax-2,8,"What will be the output of the following PHP code? <?php $color1 = ""red"" ; $color2 = ""1"" ; echo "" $color1 "" + "" $color2 "" ; ?>",a) red1,b) red 1,c) 0,d) 1,d,Syntax – 2
php-coding-questions-answers-syntax-2,9,"What will be the output of the following PHP code? <?php $color1 = ""1"" ; $color2 = ""1"" ; echo "" $color1 "" + "" $color2 "" ; ?>",a) 11,b) 2,c) 0,d) 1,b,Syntax – 2
php-coding-questions-answers-syntax-2,10,"What will be the output of the following PHP code? <?php $color1 = ""red"" ; $color2 = ""1"" ; $color3 = ""grey"" echo "" $color1 "" + "" $color2 "" "" $color3 "" ; ?>",a) 1grey,b) grey,c) 0,d) red1grey,a,Syntax – 2
php-coding-questions-answers-variables-1,1,"What will be the output of the following PHP code? <?php $x = 5 ; $y = 10 ; $z = "" $x + $y "" ; echo "" $z "" ; ?>",a) 15,b) 10 + 5,c) $z,d) $x + $y,b,Variables
php-coding-questions-answers-variables-1,2,"What will be the output of the following PHP code? <?php $x = 4 ; $y = 3 ; $z = 1 ; echo "" $x = $x + $y + $z "" ; ?>",a) 4 = 4 + 3 + 1,b) 8,c) 8 = 4 + 3 +1,d) Error,a,Variables
php-coding-questions-answers-variables-1,3,"What will be the output of the following PHP code? <?php $x = 4 ; $y = 3 $z = 1 ; $z = $z + $x + $y ; echo "" $z "" ; ?>",a) $z,b) 15,c) 8,d) 1,c,Variables
php-coding-questions-answers-variables-1,4,What will be the output of the following PHP code? <?php $x = 3.3 ; $y = 2 ; echo $x % $y ; ?>,a) 0,b) 1,c) 2,d) Error,b,Variables
php-coding-questions-answers-variables-1,5,What will be the output of the following PHP code? <?php $x = 10 ; $y = 4 ; $z = 3 ; echo $x % $y % $z ; ?>,a) 0,b) 1,c) 2,d) Error,c,Variables
php-coding-questions-answers-variables-1,6,What will be the output of the following PHP code? <?php $x = 10 ; $y = 4 ; $z = 3 ; echo ( $x % ( $y ) + $z ) ; ?>,a) 5,b) 3,c) 0,d) 1,a,Variables
php-coding-questions-answers-variables-1,7,What will be the output of the following PHP code? <?php $x = 30 ; $y = 20 ; $z = 10 ; echo $x + $y - $z / ( $z - $y ) ; ?>,a) 41,b) -4,c) -5,d) 51,d,Variables
php-coding-questions-answers-variables-1,8,What will be the output of the following PHP code? <?php $x = - 1 ; $y = 1 ; $z = $x * $y + $z ; echo $z ; ?>,a) Undefined variable z,b) -1,c) Undefined variable z,d) None of the mentioned,c,Variables
php-coding-questions-answers-variables-1,9,What will be the output of the following PHP code? <?php $x = 4 ; $y = - 3 ; $z = 11 ; echo 4 + $y * $z / $x ; ?>,a) 4.25,b) 3.25,c) -3.25,d) -4.25,d,Variables
php-coding-questions-answers-variables-1,10,What will be the output of the following PHP code? <?php $x = 3.5 ; $y = 2 ; $z = 2 ; echo $x / $y / $z ; ?>,a) 1.75,b) 0.875,c) 3.5,d) Error,b,Variables
php-technical-interview-questions-answers,1,"What will be the output of the following PHP code? <?php one = 1 ; two = 2 ; three = 3 ; four = 4 ; echo ""one / two + three / four"" ; ?>",a) 0.75,b) 0.05,c) 1.25,d) Error,d,Variables – 2
php-technical-interview-questions-answers,2,"What will be the output of the following PHP code? <?php $on $e = 1 ; $tw $o = 2 ; $thre $e = 3 ; $fou $r = 4 ; echo "" $on $e / $tw $o + $thre $e / $fou $r "" ; ?>",a) 0.75,b) 0.05,c) 1.25,d) Error,d,Variables – 2
php-technical-interview-questions-answers,3,What will be the output of the following PHP code? <?php $on_e = 1 ; $tw_o = 2 ; $thre_e = 3 ; $fou_r = 4 ; echo $on_e / $tw_o + $thre_e / $fou_r ; ?>,a) 0.75,b) 0.05,c) 1.25,d) Error,c,Variables – 2
php-technical-interview-questions-answers,4,What will be the output of the following PHP code? <?php $On_e = 1 ; $tw_o = 2 ; $thre_e = 3 ; $fou_r = 4 ; echo $on_e / $tw_o + $thre_e / $fou_r ; ?>,a) 0.75,b) 0.05,c) 1.25,d) Error,a,Variables – 2
php-technical-interview-questions-answers,5,What will be the output of the following PHP code? <?php echo $red ; ?>,a) 0,b) Nothing,c) True,d) Error,b,Variables – 2
php-technical-interview-questions-answers,6,What will be the output of the following PHP code? <?php $four4 = 4 ; $three3 = 3 ; $two2 = 2 ; echo $four4 + $three3 / $two2 - 1 ; ?>,a) 4.5,b) 7,c) 3.5,d) Error,a,Variables – 2
php-technical-interview-questions-answers,7,What will be the output of the following PHP code? <?php $4four = 4 ; $3three = 3 ; $2two = 2 ; echo $4four + $3three / $2two - 1 ; ?>,a) 4.5,b) 7,c) 3.5,d) Error,d,Variables – 2
php-technical-interview-questions-answers,8,"What will be the output of the following PHP code? <?php int $one = 1 ; echo "" $one "" ; ?>",a) 0,b) 1,c) $one,d) Error,d,Variables – 2
php-technical-interview-questions-answers,9,What will be the output of the following PHP code? <?php var $one = 1 ; var $two = 2 ; echo $one / $two * $one / $two * $two ; ?>,a) 1,b) 0,c) 0.5,d) Error,d,Variables – 2
php-technical-interview-questions-answers,10,"What will be the output of the following PHP code? <?php $hello = ""Hello World"" ; $bye = ""Bye"" ; echo $hello ; "" $bye "" ; ?>",a) Hello World,b) Bye,c) Hello worldBye,d) Error,a,Variables – 2
php-problems,1,"What will be the output of the following PHP code? <?php $x ; echo "" $x "" ; ?>",a) 0,b) 1,c) Nothing,d) Error,c,Variables – 3
php-problems,2,"What will be the output of the following PHP code? <?php $x = 5 ; { $x = 10 ; echo "" $x "" ; } echo "" $x "" ; ?>",a) 1010,b) 105,c) 510,d) error,a,Variables – 3
php-problems,3,"What will be the output of the following PHP code? <?php $x = 5 ; { echo "" $x "" ; } ?>",a) 0,b) 5,c) Nothing,d) Error,b,Variables – 3
php-problems,4,"What will be the output of the following PHP code? <?php $x = 5 ; function fun ( ) { echo "" $x "" ; } fun ( ) ; ?>",a) 0,b) 5,c) Nothing,d) Error,c,Variables – 3
php-problems,5,"What will be the output of the following PHP code? <?php $x = 5 ; function fun ( ) { $x = 10 ; echo "" $x "" ; } fun ( ) ; echo "" $x "" ; ?>",a) 0,b) 105,c) 510,d) Error,b,Variables – 3
php-problems,6,"What will be the output of the following PHP code? <?php $x = 4 ; $y = 3 ; function fun ( $x = 3 , $y = 4 ) { $z = $x + $y / $y + $x ; echo "" $z "" ; } echo $x ; echo $y ; echo $z ; fun ( $x , $y ) ; ?>",a) 43,b) 943,c) 349,d) 439,d,Variables – 3
php-problems,7,"What will be the output of the following PHP code? <?php $x = 4 ; $y = 3 ; function fun ( $x , $y ) { $z = $x + $y / $y + $x ; echo "" $z "" ; } echo $x ; echo $y ; echo $z ; fun ( 3 , 4 ) ; ?>",a) 437,b) 439,c) 349,d) 347,a,Variables – 3
php-problems,8,"What will be the output of the following PHP code? <?php function fun ( $x , $y ) { $x = 4 ; $y = 3 ; $z = $x + $y / $y + $x ; echo "" $z "" ; } fun ( 3 , 4 ) ; ?>",a) 7,b) 9,c) 0,d) Error,b,Variables – 3
php-problems,9,"What will be the output of the following PHP code? <?php $x = 3 , 4 , 5 , 6 ; echo "" $x "" ; ?>",a) 3,b) 4,c) 6,d) Error,d,Variables – 3
php-problems,10,"What will be the output of the following PHP code? <?php $a = 10 ; $b = 4 ; $c = fun ( 10 , 4 ) ; function fun ( $a , $b ) { $b = 3 ; return $a - $b + $b - $a ; } echo $a ; echo $b ; echo $c ; ?>",a) 1040,b) 1004,c) 1043,d) 4100,a,Variables – 3
php-basic-questions-answers,1,"What will be the output of the following PHP code? <?php $a = "" $winner "" ; $b = ""/ $looser "" ; echo $a , $b ; ?>",a) $winner/$looser,b) /$looser,c) /,d) $looser,c,Variables – 4
php-basic-questions-answers,2,"What will be the output of the following PHP code? <?php $a = "" $winner "" ; $b = "" \$ looser"" ; echo $a , $b ; ?>",a) $winner\$looser,b) \$looser,c) \,d) $looser,d,Variables – 4
php-basic-questions-answers,3,"What will be the output of the following PHP code? <?php $a = "" $winner "" ; $b = "" \\ $looser "" ; echo $a , $b ; ?>",a) $winner\\$looser,b) \\$looser,c) \,d) $looser,c,Variables – 4
php-basic-questions-answers,4,What will be the output of the following PHP code? <?php $x = 5 ; $y = 10 ; function fun ( ) { $GLOBALS [ 'y' ] = $GLOBALS [ 'x' ] + $GLOBALS [ 'y' ] ; } fun ( ) ; echo $y ; ?>,a) 5,b) 10,c) 15,d) Error,c,Variables – 4
php-basic-questions-answers,5,What will be the output of the following PHP code? <?php $x = 5 ; $y = 10 ; function fun ( ) { $y = $GLOBALS [ 'x' ] + $GLOBALS [ 'y' ] ; } fun ( ) ; echo $y ; ?>,a) 5,b) 10,c) 15,d) Error,b,Variables – 4
php-basic-questions-answers,6,What will be the output of the following PHP code? <?php function fun ( ) { $x = 0 ; echo $x ; $x ++; } fun ( ) ; fun ( ) ; fun ( ) ; ?>,a) 012,b) 123,c) 000,d) 111,c,Variables – 4
php-basic-questions-answers,7,What will be the output of the following PHP code? <?php function fun ( ) { static $x = 0 ; echo $x ; $x ++; } fun ( ) ; fun ( ) ; fun ( ) ; ?>,a) 012,b) 123,c) 111,d) Error,a,Variables – 4
php-basic-questions-answers,8,What will be the output of the following PHP code? <?php static $x = 0 ; function fun ( ) { echo $x ; $x ++; } fun ( ) ; fun ( ) ; fun ( ) ; ?>,a) 012,b) 123,c) Nothing,d) Error,c,Variables – 4
php-basic-questions-answers,9,What will be the output of the following PHP code? <?php $x = 0 ; function fun ( ) { echo $GLOBALS [ 'x' ] ; $GLOBALS [ 'x' ] ++; } fun ( ) ; fun ( ) ; fun ( ) ; ?>,a) 000,b) 012,c) 123,d) Error,b,Variables – 4
php-basic-questions-answers,10,What will be the output of the following PHP code? <?php $x = 0 ; function fun ( ) { echo $GLOBALS [ 'x' ] ; $x ++; } fun ( ) ; fun ( ) ; fun ( ) ; ?>,a) 000,b) 012,c) Nothing,d) Error,a,Variables – 4
php-coding-questions-answers-echo,1,"What will be the output of the following PHP code? <?php echo ""Hello world </br> I am learning PHP"" ; ?>",a) Hello world,b) Hello world I am learning PHP,c) Hello world,d) Error,c,Echo
php-coding-questions-answers-echo,2,"What will be the output of the following PHP code? <?php echo ""Hello world <strong>I am learning PHP</strong>"" ?>",a) Hello world,b) Hello world I am learning PHP,c) Hello world,d) Error,b,Echo
php-coding-questions-answers-echo,3,"What will be the output of the following PHP code? <?php echo ""This"" , ""was"" , ""a"" , ""bad"" , ""idea"" ; ?>","a) This, was, a, bad, idea",b) This was a bad idea,c) Thiswasabadidea,d) Error,c,Echo
php-coding-questions-answers-echo,4,"What will be the output of the following PHP code? <?php echo ""This"" ""was"" ""a"" ""bad"" ""idea"" ; ?>","a) This, was, a, bad, idea",b) This was a bad idea,c) Thiswasabadidea,d) Error,c,Echo
php-coding-questions-answers-echo,5,"What will be the output of the following PHP code? <?php echo ""This"" , ""was"" | ""a"" , ""bad"" ""idea"" ; ?>",a) Thiswasabadidea,b) Thiswasbadidea,c) Thiswas a badidea,d) Thiswas abadidea,b,Echo
php-coding-questions-answers-echo,6,"What will be the output of the following PHP code? <?php $one = ""Hello"" ; $two = ""World"" ; echo $one , $two ; ?>",a) Hello World,b) Hello,c) World,d) HelloWorld,d,Echo
php-coding-questions-answers-echo,7,"What will be the output of the following PHP code? <?php $one = ""Hello"" ; $two = ""World"" ; echo "" $one $two "" ; ?>",a) HelloWorld,b) $one$two,c) Hello,d) Error,a,Echo
php-coding-questions-answers-echo,8,"What will be the output of the following PHP code? <?php $one = ""Hello"" ; $two = ""World"" ; echo "" $one "" + "" $two "" ; ?>",a) HelloWorld,b) Hello+World,c) 0,d) Error,c,Echo
php-coding-questions-answers-echo,9,"What will be the output of the following PHP code? <?php echo ""This is <i>India</i>"" ; ?>",a) This is India,b) This is,c) This is,d) Error,b,Echo
php-coding-questions-answers-echo,10,"What will be the output of the following PHP code? <?php $cars = array ( ""Volvo"" , ""BMW"" , ""Toyota"" ) ; echo ""My car is a {$cars[0]} "" ; ?>",a) My car is a Volvo,b) My car is a BMW,c) My car is a Toyota,d) Error,a,Echo
php-coding-questions-answers-print,1,"What will be the output of the following PHP code? <?php print ""echo hello world"" ; ?>",a) echo hello world,b) hello world,c) nothing,d) error,a,Print
php-coding-questions-answers-print,2,What will be the output of the following PHP code? <?php $one = 1 ; print ( $one ) ; print $one ; ?>,a) 01,b) 11,c) 10,d) Error,b,Print
php-coding-questions-answers-print,3,"What will be the output of the following PHP code? <?php $cars = array ( ""Volvo"" , ""BMW"" , ""Toyota"" ) ; print $cars [ 2 ] ; ?>",a) Volvo,b) BMW,c) Toyota,d) Error,c,Print
php-coding-questions-answers-print,4,"What will be the output of the following PHP code? <?php $one = ""one"" ; $two = ""two"" ; print ( $one $two ) ; ?>",a) onetwo,b) one,c) nothing,d) error,d,Print
php-coding-questions-answers-print,5,"What will be the output of the following PHP code? <?php $one = ""one"" ; $two = ""two"" ; print ( $one , $two ) ; ?>",a) onetwo,"b) one, two",c) one,d) error,d,Print
php-coding-questions-answers-print,6,"What will be the output of the following PHP code? <?php $one = ""one"" ; $two = ""two"" ; print ( "" $one $two "" ) ; ?>",a) onetwo,b) $one$two,c) one,d) error,a,Print
php-coding-questions-answers-print,7,"What will be the output of the following PHP code? <?php $one = ""one"" ; $two = ""two"" ; print ( $one == $two ) ; ?>",a) true,b) false,c) nothing,d) error,c,Print
php-coding-questions-answers-print,8,"What will be the output of the following PHP code? <?php $one = ""one"" ; $two = ""one"" ; print ( $one == $two ) ; ?>",a) true,b) false,c) 1,d) error,c,Print
php-coding-questions-answers-print,9,"What will be the output of the following PHP code? <?php print ""Hello world!<br>"" ; print ""I'm about to learn PHP!"" ; ?>",a) Hello world!,b) Hello world! I’m about to learn PHP!,c) Hello world!,d) Error,c,Print
php-coding-questions-answers-print,10,"What will be the output of the following PHP code? <?php print ( ""this"" ""was"" ""a"" ""bad"" ""idea"" ) ; ?>",a) thiswasabadidea,b) this was a bad idea,c) nothing,d) error,a,Print
php-coding-mcqs-constants,1,"What will be the output of the following PHP code? <?php define ( ""GREETING"" , ""PHP is a scripting language"" , true ) ; echo GREETING ; echo ""<br>"" ; echo GREETING ; ?>",a) PHP is a scripting language,b) GREETING,c) GREETING,d) PHP is a scripting language,d,Constants
php-coding-mcqs-constants,2,"What will be the output of the following PHP code? 🎓 on 300 subjects are live for March 2026. Register Now! <?php define ( ""GREETING"" , ""PHP is a scripting language"" ) ; echo $GREETING ; ?>",a) $GREETING,b) no output,c) PHP is a scripting language,d) GREETING,b,Constants
