quiz_id,question_id,question,choice_a,choice_b,choice_c,choice_d,correct,topic
aptitude-questions-answers-height-distance-angle-elevation,7,What will be the angle of elevation of the top of a 12 m high building at a point 12√3 m away from the base?,a) 30 degree,b) 60 degree,c) 45 degree,d) 53 degree,a,Angle of Elevation
aptitude-questions-answers-height-distance-angle-elevation,8,The angle of elevation of a ladder leaning against a wall is 60 degree and the foot of the ladder is 6 m away from the wall. What will be the length of the ladder?,a) 12 / √3 m,b) 6√3 m,c) 12 m,d) 12√3 m,c,Angle of Elevation
aptitude-questions-answers-height-distance-angle-elevation,9,The angles of elevation of the top of a tower from two points at distant of s and r m from its foot are complementary. What will be the height of this tower?,a) 2sr,b) √sr,c) sr / 2,d) 2sr / 3,b,Angle of Elevation
aptitude-questions-answers-height-distance-angle-elevation,10,"If the shadow of a tower is √3 times the height of the tower, then what is the sun’s altitude at this time in degree?",a) 30,b) 45,c) 60,d) 0,a,Angle of Elevation
aptitude-questions-answers-height-distance-angle-elevation-set-2,1,An observer 1.5 m tall is 23.5 m away from a tower 25 m high. What is the angle of elevation of the top of the tower from the eye of the observer?,a) 30 degree,b) 60 degree,c) 45 degree,d) 53 degree,c,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,2,"If a tower is 12 m high casts a shadow 4√3 m long on the ground, then what will be the sun’s elevation angle in degree?",a) 60,b) 30,c) 45,d) 90,a,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,3,A kite is flying at the height of 30√3 m from horizontal level. The length of the kite to the person is 60 m. What will be the angle of elevation of the kite?,a) 30 degree,b) 60 degree,c) 37 degree,d) 53 degree,b,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,4,"At some time of the day, the length of the shadow of a tower is equal to its height, then what will be the angle of elevation of the sun?",a) 45 degree,b) 30 degree,c) 60 degree,d) 53 degree,a,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,5,"The angle of elevation of the top of a tower 60 m high from the foot of another tower in the same plane is 30°, then what will be the distance between the two towers?",a) 20√3 m,b) 60 / √3 m,c) 60√3 m,d) 30 / √3 m,c,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,6,"The angle of elevation of the top of a tower from point S is 30°. If the observer moves 10 meters towards the tower which is point T, the angle of elevation of the top increases by 15°. What will be the height of the tower?",a) 20 / (√3 – 1) m,b) 20√3 m,c) 10 / √3 m,d) 10 / (√3 – 1) m,d,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,7,"If the height of a tower and the distance of the point of observation from its foot, both are increased by 35%, then what will happen to the angle of elevation?",a) Same,b) Increases,c) Decreases,d) No relation,a,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,8,"The angle of elevation of the top of a tower from a point on the ground is A. After walking a distance d towards the foot of the tower, angle of elevation is found to be B, then which of the following options is correct with respect to A and B?",a) A = B,b) B < A,c) A < B,d) A = 2B,c,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,9,"If the angle of elevation of the top of a tower is 60 degree from a distance of 50 m from the base of the tower, then what will be the height of the tower?",a) 100 / √3 m,b) 50√3 m,c) 50 / √3 m,d) 100√3 m,b,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-elevation-set-2,10,"If the angle of elevation of a tower of height 40 m is 30 degree from a point P, then what is the distance of P from the base of the tower?",a) 40√3 m,b) 80 / √3 m,c) 40 / √3 m,d) 80√3 m,a,Angle of Elevation – Set 2
aptitude-questions-answers-height-distance-angle-depression,1,In which of the following cases angle of depression is formed?,a) Looking up,b) Looking out,c) Looking down,d) Line of sight,c,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,2,A person is standing at the top of a tower and looking down at an angle of depression of 60 degree at a distance of 30 m. What will be the height of this tower?,a) 30√3 m,b) 60 / √3 m,c) 60√3 m,d) 30 / √3 m,a,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,3,A light house is 65 m tall. The angle of depression from the top is 45 degrees at distance x m. What will be the value of x?,a) 65 / √3 m,b) 65 m,c) 65√3 m,d) 130 / √3 m,b,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,4,"If the height of a tower and the distance of the point of observation are both doubled, then what will happen to the angle of depression?",a) Same,b) Increases,c) Decreases,d) No relation,a,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,5,"If the height of a pole and the length of its shadow are equal, then what will be the value of its angle of depression?",a) 30 degree,b) 37 degree,c) 45 degree,d) 53 degree,c,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,6,"An object is placed 20 m away from the wall of a pool. The angle of depression of the object from the pool platform is 53 degree, then what will be the diagonal distance he will have to swim to get the object?",a) 200 / √3 m,b) 50√3 m,c) 100 / 3√3 m,d) 100 / 3 m,d,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,7,"A skier took 60 s to travel down a snowy slope of vertical height 400 m. If the angle of depression is 60 degree, then what will be the speed of the skier in m / s?",a) 7.84,b) 8.42,c) 6.89,d) 6.24,a,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,8,Which of the following options are correct?,a) Angle of elevation and angle of depression are always equal,b) Angle of elevation and angle of depression are never equal,c) Angle of elevation and angle of depression may or may not be equal,d) Angle of elevation and angle of depression are both obtuse angles,c,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,9,An airplane is flying at the height of 20 km above the ground. From there it makes an angle of depression of 37 degree to the landing spot. What will be the horizontal and diagonal distance (in km) between the plane and the landing spot?,"a) 80 / 3, 100 / 3","b) 100 / 3, 80 / 3","c) 100√3, 80 / √3","d) 80√3, 100 / √3",b,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression,10,What will be the value of angle of depression when the object and the observer lie in the same line?,a) 0,b) 30,c) 45,d) 90,a,Angle of Depression
aptitude-questions-answers-height-distance-angle-depression-set-2,1,Which of the following options is wrong about angle of depression?,a) It can be an acute angle,b) It can be equal to the angle of elevation,c) It can be an obtuse angle,d) It is formed when someone looks down at something,c,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,2,A bird flying at a height of 2000 m from the ground. It spots a worm at an angle of depression of 30 degree. What is the base distance (in m) of the worm?,a) 2000 / √3,b) 2000√3,c) 1000√3,d) 1000 / √3,b,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,3,A kite is flying at a vertical height of 500 m making an angle of depression of 45 degree. What will be the length of thread required in this case?,a) 500√3 m,b) 500√2 m,c) 500 / √2 m,d) 500 m,b,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,4,An airplane is flying at a certain height. It makes an angle of depression of 45 degree to the landing spot with horizontal distance between the two being 1100 m. What is the vertical height at which the plane is flying?,a) 1100 m,b) 1100√2 m,c) 1100 / √3 m,d) 1100√3 m,a,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,5,Which of the following options correctly defines the angle from the horizontal downward to an object?,a) Angle of inclination,b) Line of sight,c) Angle of depression,d) Angle of elevation,c,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,6,"A bus took 40 seconds to drive down a slopy hill of height 800 m. If the angle of depression of the path is 30 degree, then what was the speed of the bus?",a) 1600 / √3 m,b) 800√2 m,c) 800 m,d) 1600 m,d,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,7,Which of the following options is correct when angle of elevation and angle of depression are measured between two parallel planes?,a) Angle of elevation = angle of depression,b) Angle of elevation < angle of depression,c) Angle of elevation > angle of depression,d) Angle of elevation and angle of depression have no relation,a,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,8,A person is standing at the top of a tower and looking down at an angle of depression of 37 degree at a distance of 50 m. What will be the height of this tower?,a) 56 m,b) 75 m,c) 37.5 m,d) 47 m,c,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,9,Which of the following values of angle of depression is not possible?,a) 91 degree,b) 78 degree,c) 83 degree,d) 56 degree,a,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-angle-depression-set-2,10,A ball rolls down a slope having vertical height and base distance equal to 40 m. What will be the length of the slope?,a) 40 / √2 m,b) 20√2 m,c) 20 / √2 m,d) 40√2 m,d,Angle of Depression – Set 2
aptitude-questions-answers-height-distance-two-observers,1,"Two fishes are swimming in the sea on the two sides of a lighthouse. The angle of elevation of the top of the lighthouse from the two fishes is 30 degree and 45 degree. If the lighthouse is 200 m high, what is the distance between the two fishes?",a) 200√3 m,b) 400√3 m,c) 200 (1 + √3) m,d) 400 (1 + √3) m,c,Two Observers
aptitude-questions-answers-height-distance-two-observers,2,"Two ships X and Y are sailing away from a glacier in the same direction. If the height of the glacier is 1000 m and the angle of elevation made by the 2 ships are 45 and 30 degree respectively, then what is the distance between the two ships?",a) 500(√3 + 1) m,b) 1000(√3 – 1) m,c) 1000(√3 + 1) m,d) 500(√3 – 1) m,b,Two Observers
aptitude-questions-answers-height-distance-two-observers,3,Two ships are sailing in the sea on the two sides of a lighthouse. The angle of elevation of the top of the lighthouse from the two ships is 30 degree and 60 degree. What is the relationship between the distances of the 2 ships from the light house?,a) x = 3y,b) x = y√3,c) x / √3 = 3y,d) x / √3 = y / 2,a,Two Observers
aptitude-questions-answers-height-distance-two-observers,4,"When the sun’s altitude changes from 30to 60 degree, the length of the shadow of a pole decreases by 100 m. What is the original length of the shadow?",a) 175 m,b) 200 m,c) 150 m,d) 125 m,c,Two Observers
aptitude-questions-answers-height-distance-two-observers,5,"On the same side of a building, two objects are located. The angle of depression from the top of the building is 45 and 60 degree. If the height of the building is 250 m, what is the distance between the two objects?",a) 500(1 – 1 / √3) m,b) 250(1 – √3) m,c) 500(1 – √3) m,d) 250(1 – 1 / √3) m,d,Two Observers
aptitude-questions-answers-height-distance-two-observers,6,The angle of elevation of a cloud from a point 100 m above a lake is 30 degree and the angle of depression of its reflection in the lake is 60 degree. What will be the height of the cloud?,a) 150 m,b) 180 m,c) 100 m,d) 120 m,c,Two Observers
aptitude-questions-answers-height-distance-two-observers,7,The top of a 20 m high building makes an angle of elevation of 60 with the bottom of an electric pole and angle of elevation of 30 with the top of the pole. What is the height of the electric pole?,a) 40 / √3 m,b) 20√3 m,c) 40 / 3 m,d) 20 / 3 m,c,Two Observers
aptitude-questions-answers-height-distance-two-observers,8,"From the top of a pole, the angles of depression of two objects P and Q situated on the same side are 30 degree and 45 degree separated by a distance of 100 m. What will be the height of this pole?",a) 100 / (√3 – 1) m,b) 200√3 m,c) 200 (√3 + 1) m,d) 100 / √3 m,a,Two Observers
aptitude-questions-answers-height-distance-two-observers-set-2,1,"Two poles are x m apart and the height of one is double of the other. If from the mid – point between the two, an observer finds an elevation of their tops to be complementary, then what will be the height of the shorter pole?",a) x / √2 m,b) x√2 m,c) x / 2√2 m,d) x / 2√3 m,c,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,2,"If the angles of elevation of a pole from two points located in the same direction at distances of x and y (x > y) from its foot are 30 and 60 degree, then what will be the height of this pole?",a) √xy m,b) x√y m,c) √ (x + y),d) √ (x – y) m,a,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,3,From the top of a platform 40 m high the angle of depression and the angle of elevation of a building are found to be equal. What is the height of this building?,a) 76 m,b) 80 m,c) 85 m,d) 90 m,b,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,4,"It has been observed that on moving a distance of z m towards a house, the angle of elevation of its top changes from 30 to 60 degree, then what will be the height of the house?",a) z√3 / 2 m,b) z√2 / 3 m,c) z√3 m,d) 2z / √3 m,a,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,5,"The tops of two poles of height 30 m and 25 m are connected by a wire. If the wire makes an angle of 30 degree with the horizontal, then what will be the length of the wire used?",a) 15 m,b) 12 m,c) 10 m,d) 12√3 m,c,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,6,"The angle of elevation of the top of a lighthouse 100 m high, from two points on the ground on its opposite sides are 45 degree and 60 degree. What is the distance between these two points?",a) 200 / (1 + 1 / √3) m,b) 100 / (1 + 1 / √3) m,c) 200 (1 + 1 / √3) m,d) 100 (1 + 1 / √3) m,d,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,7,"Two fishes M and N are swimming away from a glacier in the same direction. If the height of the glacier is 800 m and the angle of elevation made by the 2 fishes are 45 and 30 degree respectively, then what is the distance between the two fishes?",a) 800 (√3 – 1) m,b) 800 / 2√3 m,c) 800 / (√3 – 1) m,d) 1600 / 2√3 m,a,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,8,"A building is surmounted by a vertical pole of height 20 m. From a point on the ground, the angle of elevation of the bottom and top of the pole are 30 and 60 degree respectively. What is the height of the building?",a) 10√3 m,b) 15 / √3 m,c) 10 m,d) 10 / √3 m,c,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,9,"If the length of a shadow cast by a pole is √3 times the length of the object, then what is the length of the object?",a) 53 degree,b) 60 degree,c) 30 degree,d) 37 degree,c,Two Observers – Set 2
aptitude-questions-answers-height-distance-two-observers-set-2,10,"From a point G on the ground, the angle of elevation of the top of the pole is 45 degree. It the pole is 450 m high, then what will be the distance between the foot of the pole and point G?",a) 450 m,b) 425 m,c) 400 m,d) 475 m,a,Two Observers – Set 2
